PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,PSUSTRAT
76,108,114.93511102,108K,K,5,1,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,12,12,3,1,13,12,2,1,12,15,1,1,13,6,1,1,13,15,1,1,13,13,1,1,13,4,1,2,12,3,1,2,12,5,1,2,1,4,9,173,1,8,U,12
76,109,114.93511102,109D,D,5,1,11,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,21,18,2,3,21,8,2,3,21,20,1,2,21,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,61,0,8,0,12
76,110,657.90281919,110F,F,5,1,6,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,5,1,2,13,4,1,2,13,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,138,1,8,0,12
76,114,116.95060876,114A,A,5,1,98,3,3,0,0,0,0,0,0,0,0,4,6,6,6,6,6,8,8,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,11,16,3,1,12,12,3,1,11,12,2,1,13,12,2,1,98,8,2,1,98,12,2,1,98,18,1,1,13,6,1,1,11,6,1,1,13,15,1,1,1,1,5,55,1,8,0,12
76,116,283.88972421,116K,K,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,184,0,8,0,12
76,117,140.52817836,117J,J,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,149,0,8,0,12
76,117,140.52817836,117J,J,5,2,2,2,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,19,4,2,11,5,2,2,11,6,2,2,11,2,2,2,12,3,2,2,13,4,2,2,12,26,1,2,13,5,1,2,,,,,,,,,1,U,U,131,1,8,1,12
76,117,140.52817836,117J,J,5,3,11,1,3,0,0,0,0,0,0,0,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,2,1,0,0,13,7,3,3,23,10,3,3,13,10,3,3,23,8,2,3,23,25,1,2,,,,,,,,,,,,,,,,,,,,,2,0,0,37,0,8,0,12
76,118,518.18818413,118F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,61,0,8,0,12
76,119,158.31927489,119E,E,5,2,6,1,3,3,3,0,0,0,0,0,0,2,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,2,0,0,0,21,19,2,2,22,19,2,2,13,27,2,3,23,8,2,3,13,10,2,3,13,4,1,3,13,7,1,3,13,6,1,3,,,,,,,,,2,0,0,38,0,0,0,12
76,119,158.31927489,119E,E,5,3,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,7,1,3,21,28,1,3,23,10,1,3,11,5,1,2,23,8,1,3,11,2,1,2,12,3,1,2,11,10,1,3,,,,,,,,,2,1,7,32,1,8,0,12
76,120,287.08486656,120F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,78,0,8,0,12
76,124,124.91948829,124J,J,5,1,98,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,6,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,13,5,2,2,13,4,1,2,13,6,1,1,13,15,1,1,13,17,1,1,13,13,1,1,,,,,,,,,,,,,,,,,1,0,0,12,0,8,1,12
76,125,114.93511102,125K,K,5,1,6,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,13,10,3,3,13,4,2,3,13,17,2,3,23,7,2,3,13,6,2,3,23,25,1,3,13,13,1,3,13,24,1,3,,,,,,,,,1,0,0,111,0,8,1,12
76,125,114.93511102,125K,K,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,122,1,8,0,12
76,126,454.55103871,126F,F,5,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,113,0,8,0,12
76,127,1239.9232805,127H,H,5,1,6,1,1,0,0,0,0,0,0,0,0,2,6,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,6,1,3,11,10,1,3,11,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,103,0,8,0,12
76,128,124.91948829,128C,C,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,100,0,0,0,12
76,128,124.91948829,128C,C,5,2,6,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,4,3,3,23,7,2,3,23,10,2,3,13,17,2,3,13,6,2,3,13,27,2,3,23,28,2,3,13,10,1,3,,,,,,,,,2,0,0,63,0,U,8,12
76,130,2264.4914648,130H,H,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,137,0,8,0,12
76,131,124.91948829,131C,C,5,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,72,1,8,1,12
76,132,518.18818413,132F,F,5,1,6,3,1,0,0,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,17,3,3,11,10,3,3,11,16,2,3,11,24,2,3,21,28,2,3,11,6,1,3,21,7,1,3,,,,,,,,,,,,,1,U,U,166,1,8,0,12
76,132,518.18818413,132F,F,5,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,13,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,175,0,8,0,12
76,133,518.18818413,133F,F,5,1,3,1,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,2,2,22,25,1,2,22,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,133,0,8,0,12
76,134,905.79658594,134H,H,5,1,12,3,1,0,0,0,0,0,0,0,0,3,6,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,22,12,3,1,23,12,3,1,12,12,3,1,13,12,3,1,13,13,3,1,13,6,3,1,13,15,3,1,13,16,3,1,12,15,2,1,13,7,2,1,2,0,0,106,0,8,0,12
76,135,114.93511102,135K,K,5,1,98,U,1,0,0,0,0,0,0,0,0,4,6,6,8,8,6,8,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,11,12,3,1,11,18,3,1,11,6,3,1,11,13,3,1,12,12,3,1,11,15,3,1,11,7,2,1,11,16,2,1,12,18,1,1,12,15,1,1,1,1,5,108,1,8,1,12
76,136,114.93511102,136D,D,5,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,17,1,1,11,5,1,2,12,17,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,9,115,1,8,0,12
76,139,174.81086602,139E,E,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,182,0,8,0,12
76,139,174.81086602,139E,E,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,29,0,8,0,12
76,140,316.98954016,140F,F,5,1,1,1,3,1,1,1,0,0,0,0,0,3,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,13,6,1,2,13,4,1,2,12,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,74,1,8,1,12
76,141,316.98954016,141F,F,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,3,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,127,1,8,0,12
76,142,472.4858734,142G,G,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,61,0,8,0,12
76,144,124.8075892,144G,G,5,1,6,1,U,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,41,0,8,0,12
76,146,228.40692008,146H,H,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,109,0,8,0,12
76,147,518.18818413,147F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,104,1,8,1,12
76,149,130.51824005,149H,H,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,72,0,8,0,12
76,150,130.51824005,150H,H,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,13,4,1,2,13,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,107,1,8,0,12
76,151,114.93511102,151K,K,5,1,98,2,3,0,0,0,2,0,0,0,0,4,6,6,8,8,6,8,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,13,12,3,1,13,16,3,1,13,13,2,1,13,9,2,1,13,6,2,1,13,15,2,1,13,18,2,1,11,12,2,1,11,15,1,1,11,13,1,1,1,0,0,79,U,8,U,12
76,153,303.44527687,153E,E,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,68,U,8,0,12
76,155,125.24740195,155J,J,5,2,6,1,3,0,3,1,0,0,0,0,0,2,6,6,6,6,0,8,6,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,1,2,2,1,1,0,0,1,13,5,2,2,13,4,2,2,13,6,1,2,12,12,1,1,12,14,1,1,,,,,,,,,,,,,,,,,,,,,2,0,0,67,1,8,8,12
78,1,249.93192885,1G,G,5,2,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,3,3,21,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,33,0,8,0,12
78,2,63.053315142,2B,B,5,1,98,3,3,3,1,0,0,0,0,0,0,3,6,0,6,0,0,8,0,U,U,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,6,4,2,11,2,3,2,11,1,3,2,12,3,3,2,11,12,3,1,11,10,2,3,21,10,2,1,11,7,2,3,,,,,,,,,2,0,0,51,1,8,1,12
78,3,90.697589641,3C,C,5,1,7,1,1,3,3,0,0,0,0,0,0,2,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,13,6,1,1,13,13,1,1,13,12,1,1,13,15,1,1,21,12,1,1,11,6,1,1,21,13,1,1,11,13,1,1,11,12,1,1,,,,,2,0,0,46,0,8,0,12
78,4,67.349695278,4C,C,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,160,0,8,0,12
78,4,67.349695278,4C,C,5,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,77,0,8,0,12
78,5,672.89365461,5G,G,5,1,6,3,1,0,0,0,0,0,0,0,0,2,6,0,8,8,0,8,0,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,118,0,8,0,12
78,5,672.89365461,5G,G,5,2,6,U,U,U,U,U,0,0,0,0,0,2,6,0,0,0,0,8,0,U,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,U,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,8,0,12
78,6,67.349695278,6J,J,5,1,98,3,3,0,0,0,0,0,0,0,0,2,6,0,8,8,6,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,2,0,0,0,1,0,0,11,10,4,3,11,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,26,0,8,0,12
78,7,2111.0469989,7H,H,5,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,52,0,8,0,12
78,8,67.349695278,8C,C,5,2,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,79,0,8,0,12
78,9,67.349695278,9C,C,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,81,0,8,0,12
78,9,67.349695278,9C,C,5,2,6,1,3,1,3,0,0,0,0,0,0,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,2,0,0,0,23,10,3,3,23,7,2,3,13,10,2,3,13,13,1,3,13,6,1,3,,,,,,,,,,,,,,,,,,,,,2,0,0,38,0,0,1,12
78,10,1142.7801087,10H,H,5,1,98,3,3,0,0,0,0,0,0,0,0,4,6,6,0,0,6,8,0,U,U,0,0,0,0,0,0,1,2,2,0,0,U,0,0,1,2,2,0,0,1,0,0,13,6,3,1,11,6,3,1,12,12,3,1,11,15,3,1,12,15,3,1,11,12,3,1,13,12,3,1,13,15,3,1,,,,,,,,,2,0,0,129,U,8,0,12
78,11,61.966669967,11K,K,5,1,2,3,2,1,1,0,0,2,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,94,1,8,1,12
78,11,61.966669967,11K,K,5,2,12,3,3,0,0,0,0,0,0,0,0,4,6,0,8,8,0,8,0,U,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,18,3,2,11,12,3,1,12,18,3,1,11,2,2,2,12,12,2,1,11,1,2,2,,,,,,,,,,,,,,,,,1,0,0,90,1,8,0,12
78,12,245.06883885,12F,F,5,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,137,1,8,1,12
78,13,245.06883885,13F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,134,0,8,0,12
78,14,63.053315142,14B,B,5,2,98,2,2,0,0,0,2,2,0,0,0,4,6,6,6,0,4,8,6,U,U,U,0,0,0,0,U,1,2,2,2,0,1,0,2,1,2,2,1,0,1,0,2,21,7,6,3,21,28,5,3,11,17,4,3,11,27,3,3,21,8,3,3,11,13,3,3,11,10,3,3,21,17,3,3,21,13,3,3,11,6,2,3,1,1,6,111,1,8,1,12
78,17,63.053315142,17A,A,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,12,1,3,13,13,1,3,13,6,1,3,11,12,1,1,11,13,1,1,11,6,1,1,23,13,1,3,23,7,1,3,,,,,,,,,1,6,9,U,1,8,1,12
78,17,63.053315142,17A,A,5,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,9,U,1,8,1,12
78,18,63.053315142,18B,B,5,2,98,U,U,0,0,0,0,0,0,0,0,4,6,6,6,6,6,8,0,U,U,U,U,U,0,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,9,U,1,8,1,12
78,19,61.966669967,19K,K,5,1,98,1,8,0,0,0,0,4,0,0,0,4,0,0,8,8,8,8,0,U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,27,4,3,13,10,4,3,13,4,4,2,13,5,3,2,12,3,3,2,13,6,2,3,11,6,1,3,11,13,1,3,,,,,,,,,1,0,0,176,1,8,1,12
78,19,61.966669967,19K,K,5,2,12,1,1,0,1,1,0,0,0,0,0,5,6,0,8,8,0,8,0,U,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,11,2,1,2,11,1,1,2,12,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,186,1,8,8,12
78,20,625.95146002,20E,E,5,2,6,3,1,0,0,0,0,0,0,0,0,2,6,0,8,8,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,2,3,11,13,2,3,11,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,104,0,8,0,12
78,21,77.390159636,21F,F,5,1,11,1,1,1,1,0,0,0,0,0,0,2,6,6,6,6,6,8,6,2,U,U,0,0,0,0,0,1,2,2,2,2,2,0,2,1,2,2,2,2,1,0,1,22,12,5,1,21,12,5,1,23,12,5,1,22,18,4,1,23,18,4,1,11,12,3,1,13,12,2,1,12,12,2,1,23,8,2,1,23,13,2,1,1,5,8,88,1,8,0,12
78,22,77.390159636,22F,F,5,2,98,1,2,0,0,0,0,4,0,0,0,4,0,6,0,0,6,8,0,U,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,2,0,0,1,0,0,13,12,4,1,13,6,4,1,12,12,3,1,11,12,3,1,11,6,3,3,,,,,,,,,,,,,,,,,,,,,1,0,0,91,1,8,8,12
78,23,86.51489845,23G,G,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,30,0,8,0,12
78,24,158.32852491,24H,H,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,87,0,8,0,12
78,25,78.243932503,25E,E,5,1,98,3,1,0,0,0,0,0,0,0,0,3,6,6,8,8,6,8,8,U,U,U,0,0,U,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,13,18,2,1,13,12,2,1,13,7,2,1,13,13,2,1,12,12,1,1,13,15,1,1,13,6,1,1,12,15,1,1,,,,,,,,,1,0,0,42,1,8,1,12
78,26,141.88195933,26F,F,5,2,98,3,3,0,0,0,0,0,0,0,0,2,6,0,8,8,6,8,0,2,U,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,2,0,0,0,1,0,0,11,2,3,2,11,1,3,2,12,2,2,2,13,26,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,142,1,8,1,12
78,27,141.88195933,27F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,147,1,8,0,12
78,27,141.88195933,27F,F,5,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,2,3,13,10,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,24,0,8,0,12
78,28,387.02528313,28H,H,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,120,0,8,0,12
78,29,61.966669967,29D,D,5,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,90,0,8,0,12
78,29,61.966669967,29D,D,5,2,7,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,6,0,8,2,0,0,0,0,U,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,145,1,8,1,12
78,30,71.13084773,30E,E,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,16,0,8,0,12
